appid,sentiment_score
8080,0.14462041984732824
8100,-0.02044313725490196
8140,0.45541970649895175
8170,0.3574476953907816
8190,0.42361124747228224
8260,0.5935375
8270,0.5836
8280,-0.07595000000000003
8290,0.5036999999999999
8300,0.38083333333333336
8310,0.6693307692307692
8320,0.670921052631579
8330,0.5214055555555556
8340,0.6220600000000001
8350,0.34
8360,0.7961
8380,0.9217
8400,0.4138075
8500,0.4568669996972449
8600,0.5240668300653595
8790,0.5855257142857143
8800,0.5708004385964912
8850,0.5574388048780488
8870,0.6001504762517699
8880,0.5356151041666667
8890,0.5570602564102564
8930,0.4676079811125187
8970,0.5089095238095238
8980,0.5234552668922606
9000,0.3907188235294118
9010,0.48483232104121476
9050,0.11502892112420672
9060,0.483737037037037
9160,0.20061068702290077
9180,0.5756471744471744
9200,0.3363785825788323
9310,0.23872976744186047
9340,0.5227948818897638
9350,0.5334154166666667
9420,0.6215770087124879
9450,0.3988733826247689
9460,0.3450862831858407
9480,0.42158988140297754
9500,0.3808192052980133
9710,0.14916153846153846
9730,0.3590878787878788
9760,0.49584912280701754
9800,0.19354932126696833
9850,0.2690258064516129
9870,0.6347813751087902
9880,0.5919171306209849
9900,0.530186379597117
9940,0.549643956043956
9960,0.2720692307692308
9970,-0.11419473684210528
9980,0.5182212765957447
9990,0.02789130434782609
10090,0.4833756882676832
10100,0.48695
10110,0.5407038095238095
10120,0.6289210526315789
10130,0.39299966101694916
10140,0.4714189189189189
10150,0.3169170880557977
10180,0.4000528499369483
10220,0.0958084628670121
10230,0.20083928571428572
10240,0.42898461538461535
10250,0.03264285714285714
10260,0.22366666666666668
10270,0.48640758620689656
10460,0.32693157894736846
10500,0.3356056071822335
10680,0.4587077616747182
11040,0.4484489361702128
11050,0.43695245901639346
11130,0.2232847058823529
11140,0.506377108433735
11150,0.4756882352941177
11180,0.24701428571428571
11190,0.45723383458646616
11200,0.3525168776371308
11230,0.2508923076923077
11240,0.30340415512465374
11250,0.6508
11260,0.2515357142857143
11280,0.3890831111111111
11340,0.40480116279069767
11360,0.5154255707762557
11370,0.5402613636363636
11390,0.19111664190193164
11450,0.35240677637947726
11480,0.2191582278481013
11560,0.32732500000000003
11590,0.27096031746031746
11900,0.5382724999999999
11920,0.37307500000000005
12130,0.13132886075949365
12140,0.44822526109660576
12150,0.5516
12170,0.341656338028169
12180,0.4579166666666667
12200,0.40966132020845397
12210,0.2865870088323249
12220,0.3250619971604354
12310,0.5690848484848485
12320,0.5464307917888563
12330,0.5709183006535947
12340,0.5093947368421052
12360,0.47704762808349144
12420,0.1089
12430,0.20803962264150944
12450,0.3635
12460,0.3217044117647059
12470,0.4516313953488372
12480,0.1444902777777778
12500,0.5292890675241158
12520,0.42043231707317075
12530,0.26673
12560,0.21874000000000002
12570,0.29591666666666666
12580,0.64216
12590,0.41373076923076924
12630,0.41185
12640,0.52358125
12670,0.6527818181818182
12690,0.24436571428571427
12710,0.4356453125
12750,0.557444299201162
12770,0.32917033492822967
12790,-0.084188
12830,0.18530757855822552
13000,0.457324
13140,0.3634651707317073
13200,0.38259920634920636
13210,0.46733547094188377
13230,0.5572102754237288
13240,0.5249186477644493
13250,0.5910492307692308
13500,0.4323246073298429
13520,0.26134354561101547
13530,0.38393793103448276
13540,0.338208
13560,0.42806253298153035
13570,0.556461957730812
13580,0.12555813008130082
13600,0.5031198795180722
13620,0.5692466666666667
15000,-0.01001714285714285
15080,0.52107
15100,0.4387665460186143
15120,0.3456854518736223
15130,0.6215566666666666
15160,0.38883492063492064
15170,0.618578102189781
15190,0.4267910313901346
15200,0.4261321428571429
15210,0.4619129166666667
15240,0.5144590909090909
15270,0.07445402298850574
15300,0.41674919354838713
15310,0.5668627906976744
15320,0.5211462809917355
15370,0.6471564814814814
15380,0.5181764705882353
15390,0.37383139158576056
15400,0.3715304347826087
15500,0.5146162011173184
15520,0.4391144549763033
15560,0.49995510597302506
15620,0.44713884470489745
15700,0.5228754545454546
15710,0.5802188571428571
15740,0.48581677419354835
15750,0.47987514910536777
15800,0.8979
15900,0.5247846153846154
15910,0.6023333333333333
15920,0.2617833333333333
15930,0.2967375
15960,0.5127393939393939
15970,0.49911428571428573
16000,0.5430235294117648
16020,0.48482000000000003
16030,0.5889249999999999
16040,0.4341777777777778
16060,0.6929125
16100,0.36801999999999996
16110,0.6625857142857142
16120,0.7273068965517241
16130,0.5923
16180,0.2978954545454546
16200,0.50728125
16300,0.548019696969697
16450,0.27645231833910033
16500,0.7169333333333334
16600,0.4290603603603604
16620,0.42874545454545454
16710,0.26582241379310345
16720,0.20514913907284768
16730,0.1568275
16810,0.5162724489795919
17080,0.42598320431620923
17100,0.607788679245283
17120,0.5950321428571428
17140,0.3931689655172414
17180,0.38008823529411767
17330,0.47572202380952383
17410,0.5186842469329157
17440,0.4723182481751825
17450,0.6182480397893505
17460,0.6053462481812513
17470,0.1086147793263647
17480,0.5091874015748031
17570,0.3858215447154472
17580,0.4722975806451613
17710,0.5187515625
17740,0.4571335294117647
18000,0.5610828947368421
18020,0.4966082474226804
18040,0.6690180076628353
18050,0.6210291139240507
18070,0.46928214285714287
18120,0.5911401639344263
18400,0.36684242424242425
18420,0.5821999999999999
18470,0.2846208333333333
18480,0.654556
18500,0.67743984375
18600,0.5017466666666667
18700,0.42471328125
18820,0.6797044444444444
19000,0.1957515503875969
19020,0.26116666666666666
19200,0.3585419191919192
19320,0.6925625
19500,0.07941000000000001
19680,0.5123464589235128
19800,0.38498800000000005
19830,0.45496674816625915
19900,0.1903192480588476
19930,0.491848717948718
19980,0.5102769565217391
20200,-0.021633333333333327
20500,0.2982768174726989
20510,0.3220422182468694
20540,0.5173012544802867
20570,0.39670834597875565
20700,0.5029288888888889
20710,0.4943565217391305
20820,0.6485235849056604
20900,0.4808734509466437
20920,0.6029627554383652
21010,0.2220192
21090,0.2947395990922844
21100,0.1952672197309417
21130,0.551171102661597
21300,0.5950375
21400,0.5813
21500,0.63574
21600,0.33153893129770995
21640,0.5007481481481482
21660,0.4057316513761468
21670,0.30542199312714774
21680,0.4661556962025316
21690,0.4098120857699805
21780,0.560504761904762
21800,0.3553006451612903
22000,0.6145668373879641
22100,0.44628550347222223
22120,0.24328194444444445
22130,0.4383171717171717
22140,0.21595846153846154
22180,0.20147523056653494
22200,0.37468355592654423
22230,0.44540484790874524
22300,0.3811243892165122
22310,0.05332924901185771
22320,0.509936844229217
22330,0.5254051087121788
22340,0.28917946175637393
22350,0.2587022465088039
22370,0.4235372314823068
22380,0.4686906403791239
22450,0.4857715555555555
22500,0.6697620689655173
22600,0.4838522309711286
22610,0.3990196850393701
22650,0.27604032786885246
22670,0.22513
23300,0.5752705882352941
23380,0.3643346456692913
23400,0.6186011627906977
23420,0.4909942028985507
23450,0.5328791443850267
23460,0.627076923076923
23490,0.4605586885245902
23500,0.33688729281767954
23530,0.3176100938967136
23600,0.4291734693877551
23700,0.3292153284671533
24010,0.44893536940081447
24200,0.5513280361757106
24240,0.4122894330633635
24400,0.40429744897959186
24410,0.2893454545454545
24420,0.6829770670826832
24460,0.40006923076923073
24480,0.31025187499999995
24640,-0.019412499999999992
24650,0.2400923076923077
24660,0.4697095238095238
24670,0.31698694267515926
24780,0.41144493166287016
24790,0.5364876899696048
24800,0.4009909930715935
24810,0.4850239043824701
24840,0.4139855218855219
24870,0.45595819397993315
24960,0.3787501048218029
24980,0.5915177334116265
25010,0.18796772727272726
25500,0.3083154761904762
25600,0.49675384615384616
25620,0.483328125
25700,0.4753274809160305
25830,0.5193037356321839
25890,0.3728977509599561
25900,0.6091352245862884
25910,0.5430175925925925
25930,0.4795230769230769
25980,0.5303755555555556
25990,0.6437006134969325
26500,0.5563120906801007
26800,0.6245476025236594
26900,0.5150165775401069
27000,0.32945052356020943
27020,0.14183458333333335
27050,0.35274655172413794
27200,0.5000166666666667
27400,0.5134224299065421
27800,0.407251282051282
27810,0.44433529411764705
27900,0.06947391304347826
27920,0.312044
27940,0.03276235294117648
28000,0.14939765217391304
29120,0.5026030303030302
29130,0.7329954022988506
29160,0.5016921052631579
29180,0.5135253308128545
29800,0.42020579598145286
29900,0.3023877419354839
31170,0.6294517543859649
31180,0.39916666666666667
31190,-0.010579999999999989
31200,0.531425
31210,0.3227
31220,0.6536203883495146
31230,0.31742
31240,0.6427499999999999
31260,0.3942666666666666
31270,0.6484912041884816
31280,0.4709694753166193
31290,0.66412005842259
31300,-0.10147142857142857
31700,0.41793474178403756
31800,0.4061333333333333
31810,0.83963
31820,0.6281333333333333
31830,0.6618266666666667
31840,0.5997789473684211
31850,0.5986631578947369
31860,0.6986272727272728
31870,0.8695666666666666
31880,0.88049
31890,0.8224222222222222
31900,0.9043083333333333
31910,0.6578333333333333
31920,0.7433
31930,0.652625
32000,-0.036674999999999985
32110,0.581005
32120,0.3371222222222222
32140,0.46229000000000003
32150,0.6690402234636872
32310,0.4543
32330,0.32113013698630133
32340,0.6176528497409326
32350,0.07926519823788547
32360,0.6809137413394919
32370,0.5030027541752125
32380,0.42071867572156196
32390,0.25656399999999996
32400,0.2761838559814169
32410,0.16031785714285715
32420,-0.011080357142857142
32430,0.17878071979434446
32440,0.45767937853107343
32450,0.5085295454545454
32460,0.6517525862068966
32470,0.31563668261563
32500,0.2593496075353218
32510,0.38463450980392155
32610,0.2420576923076923
32620,0.4158333333333333
32630,0.38764423076923077
32640,0.4329590909090909
32650,0.32964615384615387
32660,0.3135222222222222
32670,0.4477291666666667
32680,0.4392594594594595
32710,0.3397
32720,0.20351818181818182
32730,0.2521652173913043
32740,0.5748444444444445
32750,0.63922
32760,0.5966758620689655
32770,0.4872224489795918
32900,0.49281315789473684
33100,0.25770740740740744
33110,0.20474888888888887
33130,0.363061875
33180,0.40882293577981654
33230,0.47814010301692417
33320,0.3732341637010676
33390,0.3636916666666667
33420,0.08875450819672132
33460,0.39517151360544217
33520,0.6019141304347826
33540,0.027856250000000006
33550,-0.06617999999999999
33570,0.5143578571428571
33580,0.45824888888888893
33600,0.6693777777777777
33610,0.2670330275229358
33620,0.47297558139534884
33650,0.5569699421965318
33670,0.36608222222222225
33680,0.5415650724637681
33730,0.43818666666666667
33750,-0.18689411764705882
33760,0.9852
33770,0.6532402439024391
33790,0.6964555555555556
33900,0.3074153605015674
33930,0.4279001748251748
33950,0.3808030612244898
33980,0.09265
33990,0.3523758241758242
34010,0.4668489713998996
34030,0.34797611885546587
34190,0.5259864468864469
34330,0.3610554160648817
34410,0.30507615384615383
34420,0.09353000000000002
34500,0.4789052631578947
34600,0.33536699029126216
34630,0.2214
34640,0.5058
34650,0.90925
34800,0.40560999999999997
34810,0.3774685714285715
34820,0.2775009090909091
34830,0.08612078521939955
34870,0.32447876397107167
34900,0.19919189944134078
34920,0.056421186440677965
35000,0.588925925925926
35030,0.25875454545454546
35070,0.4479510638297872
35130,0.6581854318418314
35140,0.5948409924330617
35300,0.161703125
35310,0.5319573770491803
35320,0.5894309352517986
35450,0.30591209964412813
35460,0.41391045130641335
35480,0.36617670588235296
35600,0.6040020408163266
35700,0.6982909377186844
35800,0.5900908045977011
36000,0.1826464968152866
36130,0.2263
36150,0.918025
36900,-0.7215499999999999
36910,-0.21772
37000,0.3449736196319018
37010,0.27242833333333333
37210,0.4999030303030303
37220,0.6650058823529411
37230,0.3993625
37240,0.4028609756097561
37260,0.8253212121212121
37270,0.61742
37280,0.6724285714285714
37290,0.47262000000000004
37300,0.31871249999999995
37310,0.37035
37330,0.9523999999999999
37340,0.6965166666666667
37360,0.71112
37370,0.6234999999999999
37380,0.3199625
37390,0.7352666666666666
37400,0.6288535980148884
37500,0.4378161290322581
37600,0.6665580121703854
37960,0.29316
38000,0.6193125
38070,0.5896250000000001
38080,0.49426
38100,0.9398
38110,0.24748
38120,0.636625
38130,0.19338571428571427
38140,0.3765777777777778
38150,0.014600000000000012
38160,0.70505
38170,0.6683499999999999
38180,0.765
38190,0.46345000000000003
38210,0.4418108974358974
38230,0.22840909090909092
38400,0.43084574630667344
38410,0.4170764563106796
38420,0.42287453271028036
38430,0.23218988764044943
38440,0.600145641025641
38450,0.5778164383561644
38460,0.6194471698113208
38490,0.4879576923076923
38600,0.598188032909499
38700,0.4720544025157233
38720,0.5544159645232816
38740,0.5521745578231293
38830,0.19261066969353008
39000,0.3344715720626022
39110,0.5794845238095239
39120,0.5767174763832659
39140,0.5790013351134847
39150,0.5914358128834356
39160,0.384480361757106
39190,0.5309759649122807
39210,0.5434266057312253
39500,0.3086400684931507
39510,0.5007220665499125
39520,0.41324464285714285
39530,0.20027297297297297
39540,0.5601201970443349
39550,0.43198230769230767
39560,-0.03159512195121951
39630,0.39658823529411763
39650,0.329934962406015
39660,0.5064672727272727
39670,0.27741042345276873
39680,0.459275422626788
39690,0.36376826086956526
39800,0.46724636264929426
39900,0.18951428571428572
40100,0.5563749418153607
40200,0.5621833333333334
40210,0.6428125
40300,0.43446519823788543
40320,0.5171884615384615
40330,0.665618
40340,0.5662407407407408
40350,0.7779084337349398
40380,0.5537398671096345
40400,0.45479814020028614
40420,0.4752266055045872
40500,0.11586363636363636
40700,0.7343638221153845
40800,0.35688821022727274
40930,0.5685305825242718
40950,0.5127801298701299
40960,0.5581676470588236
40970,0.5078547703180212
40980,0.4952012987012987
41000,0.2914721179624665
41050,0.3541802507836991
41060,0.4177553846153846
41070,0.2767988122314885
41100,0.23685697823303456
41300,0.5458773316062177
41400,0.21785000000000002
41500,0.6005410104688211
41600,0.18983863636363638
41660,0.12932857142857143
41680,0.1286
41700,0.1880421052631579
41740,0.42370355029585804
41900,0.5826472527472527
42000,-0.19735000000000003
42120,0.39343249999999996
42140,0.5275598130841122
42160,0.13396006600660065
42170,0.42312837465564734
42200,0.7672
42210,0.641865
42220,0.6970031250000001
42230,0.33604285714285714
42500,0.29363827751196175
42670,0.5386569391634981
42680,0.34054276608074174
42690,-0.18955
42700,0.4184044650560828
42810,0.6407406250000001
42890,0.5772269230769231
42910,0.4753911581093133
42920,0.24386363636363637
42930,0.07515000000000005
42940,0.7562333333333333
42950,0.6536142857142858
42960,0.4211062811565304
42980,0.3210222222222222
42990,0.32460299625468164
43000,0.23805014084507042
43100,0.37635068493150686
43190,0.2599221238938053
43500,0.222215
43600,0.53117
44100,0.5691293103448276
44340,0.212552
44350,0.5089043969849246
44600,0.3763409090909091
44680,0.8501
44690,0.6786554347826087
45000,0.6633244680851064
45100,0.41250109335576113
45300,0.3636264423076923
45400,0.509543932038835
45410,0.4109195402298851
45420,0.7173
45450,0.6137863453815261
45700,0.3973762169680111
45710,0.24326949152542374
45720,0.25605375
45730,0.2995464516129032
45740,0.2788100157728706
45760,0.3835359708485164
45770,0.19376527131782945
46000,0.4711619047619047
46200,0.15697368421052632
46250,0.11185384615384615
46260,0.36443103448275865
46270,0.4930800000000001
46280,0.032959999999999996
46290,0.12810615384615384
46340,-0.01718
46350,-0.152365
46360,0.18580555555555556
46370,0.22699520547945207
46380,0.14158387096774194
46400,0.018081967213114752
46410,0.36603779069767445
46440,0.02195771812080537
46450,0.2756322751322751
46480,0.5397559405940594
46490,0.27959673913043476
46500,0.6591721925133689
46510,0.6541594339622642
46520,0.22267540983606557
46540,0.0014670068027210904
46550,0.3767157142857143
46560,0.3682940909090909
46570,0.43583043478260874
46600,0.5016878787878788
46700,-0.23909545454545456
46710,-0.1337681818181818
46720,0.36259
46730,-0.03304444444444444
46740,0.1487051282051282
46750,0.3050970873786408
46760,0.017071428571428553
46770,0.42738424657534246
46790,0.16015882352941177
46830,0.03360000000000001
46840,-0.1701
46850,0.23764
47000,0.6323462837837838
47110,0.64606
47120,0.67515
47130,0.19553333333333334
47410,0.4186555923473142
47500,0.4148636363636363
47520,0.62858
47540,0.44099150000000004
47570,0.967
47730,0.5734
47780,0.18975166787527195
47790,0.32773448033707864
47810,0.6374158929836995
47870,0.5201287186379928
47890,0.377740625
47920,0.32963861386138615
48000,0.4951001492722975
48110,0.2675385775862069
48150,0.5403
48190,0.5164064450127878
48220,0.30428583093179634
48240,0.40275866900175133
48700,0.4344043743141484
48720,0.30170826400443707
48800,0.24512376237623765
48900,0.6215166666666666
48950,0.5574091549295775
49000,0.5730529411764705
49300,0.23462222222222223
49320,0.301559375
49330,0.4449864406779661
49520,0.5033196164151742
49540,0.18739915333960488
49600,0.4676317910871416
49800,0.23876046511627907
49810,0.8168983050847458
49900,0.3500521212121212
50000,0.6640466666666666
50130,0.5604659187129551
50300,0.3542638747884941
50510,0.15481463414634147
50620,0.3905002664298401
50820,0.27092333333333335
50910,0.47503333333333336
50920,0.5683222222222222
50930,0.15525
50940,0.5882999999999999
50960,0.33626666666666666
50970,0.677625
50980,0.60225
50990,0.9531857142857143
51000,0.5778800000000001
51010,0.5084833333333333
51020,0.6362
51030,0.646
51060,0.7442829787234042
51100,0.26146315445026175
55000,0.43157399999999996
55020,0.553992
55040,0.48964706422018345
55100,0.27210327272727275
55110,0.32337251153592617
55140,0.4832126780626781
55150,0.3523490201567749
55230,0.4844427064574222
56400,0.4423181102362205
57000,0.6388941176470587
57300,0.1425021005251313
57620,0.4694
57640,0.7060710588235294
57650,0.3221459574468085
57680,0.38151306122448975
57690,0.525989712979426
57700,0.39760793650793647
57740,0.31757466666666667
57800,0.18469239130434784
57900,0.2990628957666311
58200,0.689025
58230,0.652958064516129
58400,0.20184857142857143
58520,0.3881943359375
58550,0.15346255707762557
58560,0.6772327868852459
58570,0.6910568965517241
58610,0.30395649038461536
60340,0.38067142857142855
60350,0.6238758620689656
60600,0.4151578947368421
60700,-0.021630769230769228
60800,0.33605584415584416
61100,0.43880472440944884
61310,0.5568142857142858
61500,0.6465215469613259
61510,0.5723442307692308
61520,0.633148
61600,0.5543174418604652
61700,0.6292180198019802
61730,0.6441235294117647
62000,0.5116445736434109
62100,0.6379753968253968
63110,0.5335586666666666
63200,0.41976791744840525
63380,0.3591571572435621
63500,0.5515026178010471
63610,0.6228129186602871
63620,0.4793263157894737
63630,0.37922
63640,0.43899999999999995
63650,0.6502853658536585
63660,0.4128926829268293
63700,0.3917866943866944
63710,0.3828578016085791
63800,0.4169527638190955
63900,0.39185833333333336
63910,0.6325280487804879
63940,0.0603568
63950,0.46966650124069476
63960,0.006944999999999997
64000,0.3811090566037736
65070,0.42992786885245904
65080,0.50503
65200,0.027530769230769234
65270,0.4126376470588235
65300,0.6029680508474576
65400,0.6328367647058823
65500,0.44680757575757574
65530,0.4302387755102041
65540,0.46372068965517244
65560,-0.06487549019607844
65600,0.23448453608247424
65610,0.3925666666666667
65730,0.3364043321299639
65740,0.21041608391608393
65780,0.2804605263157895
65790,0.25124817115251896
65800,0.5893883312222926
65930,0.35171324869791665
65980,0.4884671172413793
67000,0.4481555133079848
67370,0.4725151007751938
70000,0.3270768026157288
70100,0.37627426900584793
70110,0.3894698275862069
70120,0.1779784688995215
70200,0.5635777777777777
70210,0.5709057971014493
70300,0.5126690391459074
70400,0.5088589665653496
70420,0.3869002754820936
70500,0.46173913043478265
70620,0.5074936073059361
70640,0.45864744525547446
70650,0.3205879518072289
70660,0.4095261437908497
70900,0.46634720812182745
71000,0.5853672240802675
71230,0.3447760290556901
71240,0.3652320652173913
71250,0.4469351411589896
71260,0.49076730038022814
71340,0.6284000314861461
72000,0.586014578005115
72400,0.5122782608695653
72850,0.26653832521045634
72900,0.27129636363636367
73010,0.5379006711409395
73020,0.5463286184210526
73060,0.12528367346938774
73190,0.6205361111111112
73210,0.45314421768707486
73220,0.30744895833333336
78000,0.540547931382442
80000,0.105
80200,0.31021890756302517
80300,0.6797357142857143
80310,0.731506139154161
80330,0.7531402646502836
80350,0.7144748299319728
80360,0.7778349397590362
90200,0.36423870967741934
90400,0.7519478260869564
90500,0.32701379310344825
91100,0.6128037634408602
91200,0.5112426400759734
91330,0.30142828685258966
91600,0.5260727636849132
91700,0.32430466405740377
91800,0.5157781818181818
91810,0.36439166666666667
91900,0.4067190687361419
92000,0.3409517998244074
92100,0.3013459627329193
92210,0.014938372093023261
92220,0.26223376623376626
92300,0.4194941834451902
92400,0.576853125
92600,0.43719529411764707
92700,0.1412846153846154
92800,0.5278913544668588
92900,0.28988045977011495
93200,0.5010194756554307
94000,0.29067723880597013
94200,0.5750398236590741
94300,0.7508923250564334
94400,0.5323963165467626
94500,0.4890555555555556
94510,0.47766315789473685
94530,0.550784
94590,0.6218342679127726
94600,0.5552578947368422
94610,0.43574999999999997
94620,0.692264
95300,0.5291135245901639
95400,0.6757704516129032
95700,0.494772602739726
95900,0.3382601941747573
96100,0.5910421052631579
96800,0.37794772727272724
96900,0.28238421052631574
97000,0.5386078564500485
97110,0.6580291666666667
97120,0.7982423076923078
97130,0.7242142857142857
98100,0.48154735376044566
98200,0.4890383275261324
98300,0.5647724470134875
98400,0.35236694110196326
98500,0.2636679245283019
98600,0.42062671232876714
98900,0.24615520833333335
99100,0.07055614035087719
99120,0.5043136363636364
99300,0.5126318725099601
99400,0.0021417721518987324
99410,-0.05546034482758621
99700,0.6526613839285714
99810,0.3668280278422274
99830,0.5754376811594203
99900,0.6939166666666667
99910,0.48111886269070736
100400,0.5920181818181818
102200,0.5293994974874372
102500,0.6026583800762845
102600,0.4472013614404919
102700,0.2536627985000987
102810,0.44335769230769234
102840,0.29914772277227725
102850,0.4086739130434783
104000,0.5176938144329897
104020,0.5131246376811595
104100,0.3260949152542373
104200,0.4403348355663825
104600,0.5077479674796748
104700,0.33014737484737483
104900,0.33891994836488815
105000,0.5157283146067416
105100,0.6254960264900662
105300,0.44079
105420,0.5229126315789474
105450,0.5766711340206185
105600,0.526814046893816
105700,0.45371022727272725
106000,0.16871948051948052
107100,0.7167541683611224
107200,0.5499975056689342
107300,0.534020227920228
107310,0.5943646153846154
107410,0.4492390707333705
107600,0.5248504273504274
107900,0.1690109936575053
108110,0.41632575757575757
108200,0.6646730458221025
108210,0.5427570247933884
108500,0.6829305732484077
108600,0.0
108700,0.4929198275862069
108710,0.47828982200647246
109200,0.59916875
109500,0.22216126126126126
109700,0.23775797101449275
110400,0.5679168421052632
110500,0.25009583333333335
110600,0.2762032258064516
110630,0.3172666666666667
110800,0.471263803560947
111000,0.6727066666666667
111010,0.42017948717948717
111100,0.42030941704035873
111300,0.58903125
111400,0.10586464646464647
111600,0.2739816513761468
111800,0.4619296675191816
111900,0.15647504105090312
112100,0.5397498098859316
113020,0.5860671120807199
113200,0.3909522815462449
113400,0.3015083671359262
113420,0.29240494538834955
115100,0.6868515753424658
115110,0.733902849002849
115120,0.5705425414364641
115200,0.267
115210,0.38351935483870964
115220,0.3927935483870968
115320,0.3114900182592818
115800,0.7429841405508072
116100,0.25083496932515337
116120,0.5168833333333334
200010,0.6061
200020,-0.10882857142857143
200050,0.19804125
200080,0.5527725
200130,0.48496666666666666
200170,0.4308138095238095
200190,0.5011553571428571
200210,0.346432548095799
200230,0.45772896174863387
